VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
9140432357,Porsche,914,,914,1970,25000,Houston,TX ,2018-04-25,114500,Used,Dealership,,Yellow,Black,Manual,,1970 Porsche 914,https://www.hemmings.com/classifieds/dealer/porsche/914/2046300.html,,"<p>1970 Porsche 914/6</p> <p>Chassis No. 9140432357<br> Engine No. 6405538</p> <p>An Incredible Find! Just 2-Owners, 26,000 Miles &amp; All History Known from New<br> A Benchmark 914/6 – Honest &amp;Original Example<br> Lifelong California Car – With Numbers Matching Engine <br> Includes Porsche Certificate of Authenticity &amp; A Dossier of Recorded History<br> One of Only 3,333 914/6s Produced – Ultra Rare &amp; Desirable<br> Complete with All Original Books, Tools, Documentation, Jack &amp; Spare</p> <p>The Porsche 914/6 was a joint development between Porsche and Volkswagen conceived in the late 1960's. The standard 914 was powered by Volkswagen's horizontal four-cylinder engine, even with the lightweight Porsche body, acceleration suffered. The solution was to offer a second version, the 914/6, built by Porsche at the main plant in Stuttgart-Zuffenhausen. This would be powered by a six-cylinder engine derived from the 1969 911T, along with several other upgrades which further hybridized this ''mid-engined 911''. Despite several impressive victories on the motor racing scene, only 3,333 914/6s were produced – forever influencing the future lineup of Porsche.</p> <p>Completed in October of 1970, 9140432357 was finished as seen here in Canary Yellow over Black Leatherette upholstery with optional equipment including: comfort equipment, Blaupunkt ''Frankfurt'' radio, round white fog lights, tinted glass all-around and light metal wheels. The history known and recorded for this Porsche begins with a correspondence letter between its original owner, Frank Hubbard and a friend in Europe. Being so limited produced, these 914/6s were very difficult to obtain, even in Europe, where dealerships couldn't acquire demonstration vehicles. Pricing was also nearly that of standard 911. Mr. Hubbard eventually purchased this car on December 12, 1970 from Chick Iverson Porsche-Audi in Newport Beach, California.</p> <p>The car was sparingly driven from 1970-1978, but then it was placed in storage until 1990. Mr. Hubbard fell ill in 1990 and was taken in by the same friends in the letter, whom had moved back to the States from Spain. After Hubbard's passing, the car remain in storage until 1995, thereafter, the Porsche was lightly restored cosmetically (commissioned by the Morrisons) and then driven until 1999 when it went back into storage. By 2007, all original mechanical components, gaskets and consumables needed refreshening and the 914/6 made its triumphant return to the road in 2008. A correct, upgraded transmission was also installed at that time, but the original numbers-matching case is included. The car currently displays just 26,600 miles, which is without a doubt original and documented, as well as retains majority original components throughout the vehicle.</p> <p>In addition to its Porsche Certificate of Authenticity, 9140432357 is accompanied by two large dossiers containing documentation and meticulously detailed history from new. Some of the excellent items included are the original owner's manual, VIN-matched maintenance booklet, serial-matched Blaupunkt radio books, original parts catalogs, dealer brochures, factory pricing sheets and more. Furthermore, this 914/6 is complete with jack, tool kit, date matched spare and dogbone foot rest – complimenting the stunningly preserved upholstery.</p> <p>A recent complete service, multi-point inspection and period correct Pirelli CN36 tires, assures continued spirited drivability for this remarkably honest car. Today, the model is highly celebrated as a pioneer of the mid-engined, perfectly balanced Porsche, and this exceptional turn-key 914/6 is now available for worldwide purchase and delivery for our Houston, Texas showroom.</p> <p>$114,500.00 FIRM</p> <p>To learn more about this vehicle, please contact our sales department at (281) 497-1000 or <a data-toggle=""modal"" href=""#myModal"" id=""contact-seller""> [Email Dealer] </a><br> SELLING YOUR CAR?</p> <p>Our Philosophy is Selling Made Simple! We are a Leading Buyer of Fine Motorcars since 2005. We are actively seeking Classic European Sport Cars, from One Vehicle to Entire Collections</p>             <p>             <b>Price: </b>$114,500               <br>                          </p>",0,04-25-2018,,
WP0AB091XFS120623,Porsche,911,,911,1985,0,Houston,TX ,2018-04-25,109500,Used,Dealership,,Red,Black,Manual,,1985 Porsche 911,https://www.hemmings.com/classifieds/dealer/porsche/911/2058575.html,,"<p>1985 Porsche 911 Carrera 3.2L M491 ''Turbo-Look'' Coupé<br> Chassis No. WP0AB091XFS120623<br> Engine No. 64F01548<br> Transmission. No. 74F01543</p> <p>1 of only 213 Turbo-Look Coupes Imported to North America in 1985<br> Numbers-Matching per Porsche Certificate of Authenticity<br> Just 20,500 Documented Original Miles<br> Copy of Original Window Sticker &amp; Servicing Records On File<br> Complete with Original Manual, Tools, Spare, Jack &amp; Accessories <br> Clean CarFax &amp; AutoCheck History Reports <br> Recent Major Detailing and Preparation</p> <p>The Turbo-Look 911s were built in limited numbers as an upscale option to the standard Carrera. The M491 package entailed a Turbo body, brakes and wheels, fitted with a naturally aspirated Carrera engine and suspension. As one of just 213 M491 Carrera Coupes imported to North America, this exceptional example was completed on April 26, 1985 and sold new to its first custodian in Ardmore, Oklahoma (via Southpoint Porsche/Audi in Houston, TX), wearing Guards Red (G1) paint over Black Leather (VD) upholstery. Optional equipment included US Standard emissions, Steering Wheel with Raised Hub, Blaupunkt 'Monterey' radio, central locking system, Automatic Heating Control, Comfort Seat – Right, Cruise Control, Turbo Look ($11,760 option), Electric Sliding Sunroof &amp; Pirelli Tires.</p> <p>WP0AB091XFS120623 spent the majority of its life under single fastidious ownership in Oklahoma, eventually changing hands in 2010 to Van Nuys, California. With just 20,500 documented miles, this Carrera remains completely numbers-matching, in stock configuration, including trim upholstery, Blaupunkt Monterey radio and emergency accessories. Matching identification tags are still adhered to the door jambs and underside of the hood, while the undercarriage is nicely detailed, paring well to the engine bay. Recently the Turbo Look received a new dash pad in leather by order of its previous fastidious care taker.</p> <p>The motor, transmission and electronics, operate as expected from such a low mileage and pampered car. The 911 received a thorough mechanical freshening in mid-2015, or about 500+ miles ago with all records on file, along with a December 2017 multi-point inspection, including all new 205/55ZR16 and 225/50ZR Porsche N-Spec, Pirelli P-Zero System Direzionale tires. The Carrera is complemented by its original Owner's Manual, Tool Kit, Jack, date stamped Spare Tire, Airmate Compressor and emergency sunroof crank.</p> <p>The collectability of 3.2 Carreras continues to develop as more enthusiasts value the model's everyday drivability and nostalgia paired with modern amenities. Over the years, many M491 911s were sacrificed as track cars, prized for their bulletproof, naturally aspirated engines paired to aerodynamic bodywork. This already rare wide-bodied example is made even more scare in its incredibly low mileage and unmolested form. Now available for Worldwide purchase and delivery, we offer this exceptional 1985 Porsche 911 Carrera Coupe.</p> <p>$109,500.00</p> <p>To learn more about this vehicle, please contact our sales department at (281) 497-1000 or <a data-toggle=""modal"" href=""#myModal"" id=""contact-seller""> [Email Dealer] </a><br> SELLING YOUR CAR?</p> <p>Our Philosophy is Selling Made Simple! We are a Leading Buyer of Fine Motorcars since 2005. We are actively seeking Classic European Sport Cars, from One Vehicle to Entire Collections</p>             <p>             <b>Price: </b>$109,500               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911 Cabriolet,1987,51000,Plainville,CT ,2018-04-25,68900,Used,Dealership,,Guards Red,Tan,Manual,,1987 Porsche 911 Cabriolet,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911/2097871.html,,"<p><strong>1987 Porsche 911 Cabriolet</strong></p><p> What a great find and very aggressive price on this dealer-installed wide-bodied Turbo-look with a the beautiful Steel Slant Nose. Guards Red and Tan, upgraded BBS Alloys and only 51k miles and in Excellent condition.</p><p>Asking $68,900.</p><p><strong>Motorcars Inc. Family Owned and Operated, now Three Generations Strong. </strong></p><p><strong>800-899-1055</strong></p><p><strong>See</strong> <a href=""http://www.motorcarsinc.com"">www.motorcarsinc.com</a> <strong>for more pictures</strong></p>             <p>             <b>Price: </b>$68,900               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911 Cabriolet,1984,86000,West Palm Beach,FL ,2018-04-25,42900,Used,Dealership,,red,black leather,Manual,,1984 Porsche 911 Cabriolet,https://www.hemmings.com/classifieds/dealer/porsche/911/2097878.html,,"<p>This is a one owner ""cab"" that has had one repaint , is in excellent mechanical and cosmetic condition and has travelled just 86,000 miles in it's 34 year existence! The manual 5 speed transmission makes it fun to drive and the black leather interior makes it very comfortable to sit in! The radio does not work currently and the black manual top is missing one post but it fastens securely as it should. These Carreras are in great demand and this one is ready to go!</p>             <p>             <b>Price: </b>$42,900               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911 911 TARGA,1974,104300,LAS VEGAS,NV ,2018-04-25,79950,Used,Private Party,,WHITE,TWO TONE BLK/ROYAL BLUE,Manual,,1974 Porsche 911 911 TARGA,https://www.hemmings.com/classifieds/cars-for-sale/porsche/911/2097918.html,,"<p><strong>1974 PORSCHE 911 TARGA</strong>.  A beautiful, original, rust free, driven only on sunny days, 911 Porsche White Targa.</p><p>I have all the maintenance records <strong>ON THIS PORSCHE 911 TARGA</strong> from day one. <strong>104500 original miles</strong>, but always perfectly maintained.<strong> MANUAL 5 SPEED.</strong>   I am the third owner, but knew the second owner, and when he thought of selling it, he contacted me and I purchased it in 1991.  Stored for life in heated, secured areas. I have stored this car for the past twenty seven (27) years, and driven it less than 3,000 miles over that period.  ( I have 17 other vintage cars that I hardly drive)  No rust, paint perfect, original everything. I have been told by Trophy Porsche here in Las Vegas, that's it's the nicest and cleanest 1974 Porsche Targa they have ever seen.   A little wear on drivers seat which is shown in photo's.  New tires, battery, hoses, shocks for the bonnet and engine compartment, completely gone thru to run perfect and strong.  Car covers, bra, all maintence records everything goes with car.  I have the COA, FROM PORSCHE OF AMERICA.  ALL NUMBER MATCHED CAR. Engine is a 2.7 liter, strong running motor.  Probably one of the nicest, cleanest, original 911 Porsche 911 Targa you will ever find. Feel free to contact me to ask any questions.  Please look closely at all photo's.  </p>             <p>             <b>Price: </b>$79,950 obo               <br>                          </p>",0,04-25-2018,,
,Porsche,911T,,911T,1971,0,Beverly Hills,CA ,2018-04-25,39500,Used,Dealership,,Red,,Manual,,1971 Porsche 911T Coupe,https://www.hemmings.com/classifieds/dealer/porsche/911t/2097921.html,,"<p><br>1971 Porsche 911T Coupe</p><p>This very presentable 1971 Porsche 911T Coupe featured here with matching numbers is offered for sale in red with black interior. It comes equipped with a 5-speed manual transmission, Fuchs wheels and includes some miscellaneous parts. It has had the same owner for many years.</p><p>For $39,500</p><p>If you have any additional questions Please call 310-975-0272 </p><p>Check out our YouTube Channel: <a href=""http://www.youtube.com/user/BevHillsCarClubInc"">http://www.youtube.com/user/BevHillsCarClubInc</a><br> </p>             <p>             <b>Price: </b>$39,500               <br>                          </p>",0,04-25-2018,,
,Porsche,911T,,911T,1971,0,Beverly Hills,CA ,2018-04-25,39500,Used,Dealership,,White,,Manual,,1971 Porsche 911T,https://www.hemmings.com/classifieds/dealer/porsche/911t/2097924.html,,"<p><br>1971 Porsche 911T</p><p>The 1971 Porsche 911T shown here with matching numbers is available in this gorgeous color combination of white with black interior. It is equipped with a 5-speed manual transmission, Weber carburetors, Fuchs wheels and includes the jack and spare tire. The Porsche has lots of potential, and has had the same owner for many years and has just recently come out of storage.</p><p>For $39,500</p><p>If you have any additional questions Please call 310-975-0272</p><p>Check out our YouTube Channel: <a href=""http://www.youtube.com/user/BevHillsCarClubInc"">http://www.youtube.com/user/BevHillsCarClubInc</a></p><p> </p>             <p>             <b>Price: </b>$39,500               <br>                          </p>",0,04-25-2018,,
,Porsche,Junior,,Junior tractor,1959,0,Eighty Four,PA ,2018-04-25,45000,Used,Private Party,,,,Manual,,1959 Porsche Junior tractor,https://www.hemmings.com/classifieds/cars-for-sale/porsche/unspecified/2097997.html,,"<p>1959 Porsche Junior tractor. Low original hours. High-dollar restoration. Extremely rare. Runs perfectly.</p><p>Located in Pa.</p><p>Ed 724-344-0822</p>             <p>             <b>Price: </b>$45,000               <br>                          </p>",0,04-25-2018,,
,Porsche,Turbo,,Turbo Carrera Turbo,1976,35770,St Louis,MO ,2018-04-25,229900,Used,Dealership,,Platinum Metallic,Cinnamon,Manual,,1976 Porsche Turbo Carrera Turbo Coupe,https://www.hemmings.com/classifieds/dealer/porsche/turbo-carrera/1854706.html,,"<p>Spectacular condition!<br><br>Only 35,770 actual miles!<br><br>First year for the U.S. specification Turbo Carreras<br><br>One of only 530 produced!<br><br>Same meticulous Porsche Club member owner for 30 years<br><br>Matching numbers engine!<br><br>Highly sought-after color combination<br><br>Mechanical refurbishing and servicing by a marque specialist less than 300 miles ago including complete engine rebuild, new clutch, new Pirelli tires, and much more!<br><br>Fully documented with its Porsche Certificate of Authenticity, original owner's manual, maintenance booklet and factory tools<br><br><br>Options include:<br><br>Electric sunroof<br>U.S. equipment group<br>Turbo designation in black<br>Full leather interior<br>Light alloy fuchs rims - comet diamond<br>Blaupunkt AM/FM radio with cassette<br>Air conditioning<br>Power antenna<br><br><br>One of the very best examples of this highly desired model to be found anywhere in the world!<br><br>Truly a collector's dream!</p><p>Much of the Porsche 911 Turbo Carrrera's development had resulted from the factory's racing program. The rules for FIA Group 4 homologation required 400 road cars to be built, which spurred the development of 'Project 930' - the legendary 911/930 Turbo. The turbocharged 3.0 liter engine in road trim developed 260bhp with propelled the Turbo Carrera from and standstill to 100 mph in 14 seconds and resulted in a top speed of 155mph. Porsche's first road going super car, this meant it was on par or faster that its contemporary's in the day, the Aston Martin's V8 Vantage, Ferrari's 512 Berlinetta Boxer and Lamborghini's Countach, certainly excellent company. Legenadry racing driver Paul Frere stated ""It offers the finest blend of ultimate performance and refinement I have ever come across. This is the first year of the Porsche Turbo in the USA and a rare find. This extraordinarily well-restored Turbo Carrera is the 232nd example of 530 car model run for the 1976 Porsche model year. <br><br>The 1976 Porsche 930 Turbo Carrera featured here is finished in classic Platinum Metallic with an impeccably-kept Cinnamon leather interior. This 930 has had the same owner for the past thirty years; a Porsche Club member who meticulously maintained and preserved this motorcar. A comprehensive mechanical refurbishing was performed by a marque specialist less than 300 miles ago which included a complete engine rebuild, new clutch, new Pirelli tires and much more. We are extremely pleased to offer this highly-optioned, fully documented 930 Turbo Carrera to the most particular collector, investor or enthusiast who appreciates low miles and superior condition. Classic cars have proven to be among the most resilient and rewarding investments in recent years with the Historic Automobile Group Index (HAGI) jumping 39% in 2013, 16% in 2014 and 17% in 2015 while posting gains of 467% over the last 10 years. Ready to make an investment you can actually enjoy? Please contact one of our expert sales consultants at (314)291-7000 or <a data-toggle=""modal"" href=""#myModal"" id=""contact-seller""> [Email Dealer] </a> for more information. They will be happy to give you a complete walk-around, supply you with a more detailed description, and answer any questions you may have. Buy with confidence.<br><br>Trades welcome! Financing available!</p>             <p>             <b>Price: </b>$229,900               <br>                          </p>",0,04-25-2018,,
,Porsche,964,,964,1993,67350,Marina Del Rey,CA ,2018-04-25,68500,Used,Dealership,,Guards Red,Black,,,1993 Porsche 964 Convertible,https://www.hemmings.com/classifieds/dealer/porsche/964/2098049.html,,"1993 Porsche 964 C2 Cabriolet 5 speed in Guards Red with Black interior. 67350 miles with clean Carfax. Three owners two of which were PCA members. Perfect body with excellent original paint. Perfect uncurbed rims. All stickers in place including option code sticker under the hood. Interior is fantastic. Just had seats redone and new carpets fitted. Rear seat delete model. New canvas top and headline. New retro Porsche Radio/Navigation unit fitted. New alternator fitter 200 miles ago new tires battery ABS relay and power steering just rebuilt. In all over $10k spent since 2017 ( with receipts). This is a very high quality 2nd series 964 with all the later improvements. Well cared for well serviced original paint  new top etc. Comes with its original books window sticker  CoA stamped service book from '93 to '99 and records from 2003 to 2017 tools jack air pump etc. Inspections encouraged. All sales AS-IS. Sales tax and license fees due if delivered in California.             <p>             <b>Price: </b>$68,500               <br>                          </p>",0,04-25-2018,,
,Porsche,928S4,,928S4,1988,18403,Marina Del Rey,CA ,2018-04-25,73500,Used,Dealership,,Marine Blue,Can Can Red,,,1988 Porsche 928S4 Coupe,https://www.hemmings.com/classifieds/dealer/porsche/928s4/2098050.html,,"Chequered Flag International is pleased to offer this 1988 Porsche 928 S4 in the special order colors of Marine Blue with (I think) Can Can Red interior. 18403 miles with clean Carfax. Ordered new from Westwood Porsche Audi (now Beverly Hills Porsche) Taken back to them by the son of the original owner in 2014 and after a major service sold to a collector friend of ours who put 200 miles on it in the last four years. This is a virtually perfect car. Perfect body with superb original paint. All rims uncurbed. Interior is fantastic soft leather seats with no fading or redye. Uncracked dash excellent carpets door panels and roof liner. Has a Nakamichi CD. Mechanically superb. A/C has just been overhauled - has rear A/C too. I can't overstate how excellent this car is - best I have seen. Comes with its original books including maintenance book with option code sticker tools etc. CoA is inbound. Inspections encouraged. All sales AS-IS. Sales tax and license fees due if delivered in California.             <p>             <b>Price: </b>$73,500               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911,1987,48308,Marina Del Rey,CA ,2018-04-25,71500,Used,Dealership,,Metallic Silver,Dark Blue,,,1987 Porsche 911 Coupe,https://www.hemmings.com/classifieds/dealer/porsche/911/2098051.html,,"Chequered Flag International is proud to offer this 1987 Porsche 911 G50 Carrera Coupe in Metallic Silver with Dark Blue interior.  48308 miles on the odo with a clean Carfax.  Highlights include: G50 TransmissionSpoiler Delete 48k odd milesMetallic Silver$9299 spent on 1/24 mechanicallySuperb body with no evidence of prior accidents.  Fantastic original* paint with a few small chips mainly confined to mirrors bumpers and hood (pictured).  All stickers in place including option code sticker under the hood.  The Dark Blue interior is original uncracked dash good seats that show a little wear on driver's bolster nice carpets and door panels.  Radio was replaced with a new Alpine unit with Bluetooth.  In January of '18 it was taken to Porsche of the Main Line in Newton Square Pennsylvania for a PPI which resulted in them doing a service and repair of all issues found at a cost of  $9299.   Runs and drives beautifully with good power.  Sunroof power seat power windows and A/C all work.  *After a close inspection and having sold many hundreds of 911's we believe that the paint is original.  The meter reads higher than usual  but we've come across this before with Metallic Silver 911's of this era.  This 911 comes with handbook service records from '96 to '18 tool kit jack and spare tire.  We are very happy with this car and would be more than happy to discuss our findings with you.  Feel free to call us or email with any questions.  Inspections encouraged. All sales AS-IS. Sales tax and license fees due if delivered in California.             <p>             <b>Price: </b>$71,500               <br>                          </p>",0,04-25-2018,,
,Porsche,928,,928,1994,29896,Marina Del Rey,CA ,2018-04-25,93500,Used,Dealership,,Amazon Green Metallic,Gray,,,1994 Porsche 928 Coupe,https://www.hemmings.com/classifieds/dealer/porsche/928/2098054.html,,"Chequered Flag International is pleased to offer this 1994 Porsche 928 GTS in the special order color of Amazon Green Metallic with Grey interior. Two owners from new 29896 miles with clean Carfax. Fantastic body and paint. Superb interior. Seats are unworn dash has no cracks superb carpets door panels and roof liner. Original radio. Mechanically excellent with recent A/C service. Big service and belt change 600 miles ago at 29386 miles at a cost of $3047. This is an fantastically good collector owned low mileage GTS. Comes with books including maintenance book with option code sticker original window sticker lots of records and toolkit. California reg till 11/18. Inspections encouraged. All sales AS-IS. Sales tax and license fees due if delivered in California.             <p>             <b>Price: </b>$93,500               <br>                          </p>",0,04-25-2018,,
,Porsche,993,,993,1995,50805,Marina Del Rey,CA ,2018-04-25,71500,Used,Dealership,,Slate Grey,C2 Coupe,,,1995 Porsche 993 Coupe,https://www.hemmings.com/classifieds/dealer/porsche/993/2098056.html,,"Chequered Flag International is pleased to offer this 1995 Porsche 993 C2 6 speed Coupe in Slate Grey Metallic with Grey interior. 50805 miles with clean Carfax. Perfect body with excellent original paint (a couple of tiny marks and a scratch on the bumper - shown). All stickers in place including option code sticker under the hood. No dash cracks original radio good door panels and roof liner. Front seats show appropriate minimal wear. Mechanically superb in 2014 and only 800 miles ago it had a major service check out and new clutch with release bearing and shaft bushing update. Also had valve cover gasket chain housing gasket P/S cam seal exhaust gasket hood pad all belt fluids filters etc. at a cost of over $8000 (with receipts). Runs and drives superbly with no issues. Comes with records going back to 2000 books keys jack tools etc. CoA inbound. Inspections encouraged. All sales AS-IS. Sales tax and license fees due if delivered in California.             <p>             <b>Price: </b>$71,500               <br>                          </p>",0,04-25-2018,,
,Porsche,Boxster,,Boxster,2006,107052,SHERMAN OAKS,CA ,2018-04-25,12995,Used,Dealership,,Black,Black,,,2006 Porsche Boxster Conver,https://www.hemmings.com/classifieds/dealer/porsche/boxster/2098065.html,,"See our website for more information.             <p>             <b>Price: </b>$12,995               <br>                          </p>",0,04-25-2018,,
WP0AB2965PS419090,Porsche,911RS,,911RS 1 Owner - 1 of 700 - RARE - Collectible,1993,53930,Miami,FL ,2018-04-25,124900,Used,Dealership,,Guards Red,black cloth sport seats,Manual,,1993 Porsche 911RS 1 Owner - 1 of 700 - RARE - Collectible,https://www.hemmings.com/classifieds/dealer/porsche/911rs/2098080.html,,"<p><br><strong>1993 Porsche 911 RS America</strong><br>One of the most sought after Porsche's is Now Available.<br>This is 1 of 701 RS Americas ever made and is a 1 owner enthusiast owned Car with the original window sticker, full service history, clean CarFax, desirable options, garage kept with documentation backing up the original 53,000 miles makes this a prime example of Porsche history.</p><p>1 of 701<br>53k documented miles<br>Sunroof Delete<br>Radio Delete<br>LSD<br>Service History <br>Window Sticker</p><p><br>The original Guards Red paint in fantastic condition, shows no signs of real wear minor peppering on front valence but hardly noticeable. Interior shows no sign of wear, the cloth sport seats, dash carpet, and headliner show like new. All components work including the factory AC which is ice cold. Originally a radio delete, now a alpine radio has been installed but easily revertible.<br>Accompanied with this RS is its full service history, being properly maintained its entire life the engine is healthy, does not smoke or have any major oil leaks and pulls very hard through the powerband. Suspension and brakes are all tight, true and straight. Every gear is smooth and the clutch is soft engages through the 5 speed transmission easily. The undercarriage still wear its original cosmaline, all plating is still shiny and copper with no corrosion. This the perfect blend of driver/ concourse 964 RS. </p><p>Car will come with all documentation, receipts, window sticker, emissions history, books, keys.</p><p>Trades Welcomed!</p><p><strong>This is a Collectors dream Serious Inquiries Call 786-377-4331 Eddie Or Danny 786-291-3622</strong></p><p>PPI WELCOMED<br>Follow us on Instagram for live updates! @rmcmiami<br>Can Ship (Insured) Anywhere Worldwide if Needed.<br>Located in Miami, Florida 33126<br>Financing Available with Approved Credit<br>Trades Always Welcomed (UP or DOWN)</p>             <p>             <b>Price: </b>$124,900 obo               <br>                          </p>",0,04-25-2018,,
,Porsche,911,,911 Carrera Turbo,1996,72562,Costa Mesa,CA ,2018-04-25,119888,Used,Dealership,,Black,Black,Manual,,1996 Porsche 911 Carrera Turbo Coupe,https://www.hemmings.com/classifieds/dealer/porsche/911/2098096.html,,"Private Collection Motors is PROUD to offer you this BEAUTIFUL 1996 Porsche 911 Turbo for sale. This 1996 Turbo is a RARE FIND and let me tell you that this car looks AMAZING! It has a Black exterior accompanied by a Black leather interior. The interior is FLAWLESS! The leather seats are in EXCELLENT condition and look nearly brand new. The car was a local trade in and was always garage kept. This Turbo would be a great addition to anyone collection.  It has only 72,000 SUPER LOW MILES!!! It has a CERTIFIED CARFAX with NO STORIES!!!  It comes complete with 2 keys! Let our 100% eBay feedback speak for our cars and sales staff. We welcome pre purchase inspections and trade ins too. We can also help facilitate shipping to anywhere in the US. For more information please contact us at 949-791-2167, we look forward to hearing from you.             <p>             <b>Price: </b>$119,888               <br>                          </p>",0,04-25-2018,,
9308800164,Porsche,930,,930,1978,128100,Jacksonville,OR ,2018-04-25,139500,Used,Private Party,,Brokade Red,Cork Leather,Manual,,1978 Porsche 930,https://www.hemmings.com/classifieds/cars-for-sale/porsche/930/2054787.html,,"<p><strong>This 930 Turbo has covered just 14,499 miles since a complete restoration.</strong> It is a numbers-matching, California-delivered car that was special-ordered in the elegant Porsche color ‘Brokatrot', which translated is ""Brocade Red"". Notable options include a limited slip differential and sport seats, which were replaced with a newer pair of factory, power-adjustable sport seats. </p><p>This two-owner 930 was properly maintained and <strong>retains a factory appearance inside and out</strong> that will delight Porsche enthusiasts. The 15K valve adjustment was recently performed by a Porsche specialist, and every worn seal and hose was replaced with OEM parts. It has a new Duracell battery, new hood struts, and Michelin Pilot Sport tires with less than 1K miles.</p><p>An audiophile-grade stereo system and integrated laser/radar was professionally installed around the same time as the restoration. This 930 was originally ordered radio delete, and the stock blank face plate for the dash is included. A factory driver side mirror was also fitted during the restoration with a power adjustment. The complete original toolkit, spare belts, and a factory Porsche air pump accessory are also present. The A/C is also fully functional.</p><p>The rebuilt flat-six racing engine roars like it should as it inhales giant gulps of exploding dinosaur fuel. A slight improvement in power over stock levels is under foot from a faster-spooling turbo, larger intercooler, and exhaust system that performs better than the original factory equipment.</p><p>There are a few minor stone chips and blemishes noted in the photos that have been carefully touched up. The repaint was done to a high standard in the correct color and shows well for its age. Despite the audio system being from the early 2000's, the sound is impressive by today's standards. </p><p><strong>Porsche produced just 451 930 turbos for USA in 1978.</strong> This model year introduced the intercooled version of the 930 with the whale tale that defined Porsche's first supercar. Not only is the 930 a highly collectable car with an iconic look, but it also has the remarkable history of being the only homologated road car to win the 24hrs of Le Mans outright in 1979 by Porsche Kremer Racing. It was at the head of the pack in its day and the performance still impresses today.</p><p>This 930 is a thrill to drive and show. There are certainly less expensive ones on the market, but the worn out ones will make owners pay a more in time and money later. The vehicle currently resides in southern Oregon and is ready to enjoy. </p><p>Additional vehicle history and details are available by phone or email.</p>             <p>             <b>Price: </b>$139,500 negotiable               <br>                          </p>",0,04-25-2018,,
,Porsche,964,,964 Carrera 4 Cabriolet,1990,0,West Hollywood,CA ,2018-04-25,39500,Used,Dealership,,Stone Grey w/ Light Grey,Light Grey Leather,Manual,,1990 Porsche 964 Carrera 4 Cabriolet,https://www.hemmings.com/classifieds/dealer/porsche/964/2098166.html,,"<p>1990 Porsche 964 Carrera 4 Cabriolet in Stone Grey Metallic paint with light Grey interior and Black soft top. Five-speed transmission, 89,469 miles, and clean Carfax. A great driver that is mechanically excellent. Straight body and good gaps with all stickers including option code sticker under the hood. Nice interior with no cracks on the dash, good door panels and great original light color seats that do show patina. Power Windows, Seats and Top. Comes with Owner's Manual, Soft Top Boot, Jack and Tools. <strong>$39,500</strong></p>             <p>             <b>Price: </b>$39,500 firm               <br>                          </p>",0,04-25-2018,,
,Porsche,962,,962,1989,0,Indianapolis,IN ,2018-04-25,0,Used,Auction,,,,,,1989 Porsche 962,https://www.hemmings.com/classifieds/cars-for-sale/porsche/962/2098551.html,,"Chassis no 108C-2<br>- 1989 Daytona 24 Hour Winner<br>- 1989 Palm Beach Grand Prix Winner<br>- 1989 Porsche Cup USA Winner<br>- Acknowledged as the fastest 962 in period<br>- Described by Derek Bell as his favorite 962 and driven to his last 24 Hour victory<br>- Sponsored by Miller and BF Goodrich<br>- Campaigned by Jim Busby Racing<br>- 11 top-five qualifying runs and 5 podium finishes during the 1988-89 seasons<br>- Qualified first on the pole at Daytona in 1988 and led most of the race but finished 2nd<br>- Jim Chapman honeycomb tub<br>- Driven by Derek Bell, Bob Wolleck, John Andretti, Jim Busby, Mauro Baldi, Jochen Mass, Brian Redman and Daron Brassfield<br>- Retired in 1989 and collector-owned since<br>- Green, Gold and White Miller livery<br>- Featured at Amelia Island, Rennsport and Daytona<br>- Framed Miller 962 Michael Colucci firesuit, along with Miller jacket and t-shirts included<br>- Framed Miller 962 posters included<br>- 1989 Champion 24 Hours of Daytona two-sided placards and BF Goodrich competition brochure included<br>- Multiple vintage Miller 962 photos included<br>- Historic Porsche brochure and Lime Rock Park '89 event sheets included<br>- Sold on a bill of sale<br><br>To be sold at the Indy 2018 auction, Indianapolis, IN, May 15-20, 2018. To consign a car or to register to bid, visit the Mecum web site: www.mecum.com or call (262) 275-5050             <p>              Auction               <br>                          </p>",0,04-25-2018,,
,Porsche,928S,,928S,1985,0,Indianapolis,IN ,2018-04-25,0,Used,Auction,,Silver,Black,,,1985 Porsche 928S,https://www.hemmings.com/classifieds/cars-for-sale/porsche/928s/2098553.html,,"5.0L V-8 engine<br>- Automatic transmission<br>- Leather upholstery<br>- Power seats<br>- Power windows<br>- Tinted glass<br>- Air conditioning<br><br>To be sold at the Indy 2018 auction, Indianapolis, IN, May 15-20, 2018. To consign a car or to register to bid, visit the Mecum web site: www.mecum.com or call (262) 275-5050             <p>              Auction               <br>                          </p>",0,04-25-2018,,
