VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A83GK197904,Porsche,CAYMAN,GT4,CAYMAN GT4,2016,11271,Stratham,NH,2018-02-11,104995,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=474638242&make=POR&dealer_id=100025744&VIN=-15|105|24|-31|97|94|88|21|12|-52|-44|-41|103|-17|-89|-31|-107|-26|96|38|-123|-34|-105|-122|&partner=ATD_W,Black,Black With Red Stitching,Manual,,Used 2016 Porsche Cayman,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=474638242&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=CAYMAN,,NOW PORSCHE CERTIFIED !!!!! RARE BUCKET SEATS!!! AMAZING condition! This Stunning example has been babied! Spotless! Sports Chrono Package! Upgraded Leather Interior! LOADED with options! FULL front clear wrap INCLUDED!! Clean CARFAX. 2016 Porsche Cayman GT4 RWD 6-Speed Manual. BLACKED OUT! Check out this options list!!:,0,2018-02-11,,2WD
WP0CC2A8XGS152080,Porsche,BOXSTE,Spyder,BOXSTE Spyder,2016,1887,DAVIE,FL,2018-02-11,104995,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=473923141,Yellow,Black,Manual,,Certified 2016 Porsche Boxster,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=473923141&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=BOXSTE,,Color & Equipment,0,2018-02-11,,2WD
WP0CB2A91GS154442,Porsche,911,Carrera S,911 Carrera S,2016,16684,Westmont,IL,2018-02-11,105000,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=477123932&make=POR&dealer_id=1365611&VIN=103|6|7|122|74|71|-5|127|-64|-34|-127|84|-127|21|86|88|-24|61|126|44|49|-109|120|32|&partner=ATD_W,Gray,Black/Garnet Red,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477123932&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"2016 PORSCHE 911 CARRERA S CABRIOLET , MSRP $135,785.00 INSTUMENT DIALS IN BLACK, PDK, 20 911 TURBO WHEELS, SPORT DESIGN SIDE MIRRORS, PARK ASSIST FRONT AND REAR, SPORT CHRONO, POWER STEERING PLUS, TWO TONE LEATHER INTERIOR POWER SPORT SPORT SEATS 14 WAY , BOSE , PDLS, DOOR- SILLS CARFAX One-Owner. Clean CARFAX. Agate Gray Metallic 2016 Porsche 911 Carrera S RWD 7-Speed Porsche Doppelkupplung (PDK) 3.8L 6-Cylinder ONE OWNER, 911 Carrera S, 2D Cabriolet, 3.8L 6-Cylinder, 7-Speed Porsche Doppelkupplung (PDK), RWD, Black/Garnet Red Leather, Automatically Dimming Interior Mirror, BOSE Audio Package, Front Seat Heating, Front Seat Ventilation, Light Design Package, Navigation System, Online Services, Porsche Entry & Drive, Premium Package, Premium Package Plus w/Adaptive Sport Seats Plus, SiriusXM, NavTraffic, NavWeather & HD Radio.",0,2018-02-11,,
WP0AA2996VS321583,Porsche,911,Carrera 4S,911 Carrera 4S,1997,76891,Monroe,NC,2018-02-11,105000,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=472701953&experianPS=true&TRANS=A&SID=ATCXdnzULktKjmdxrL,Blue,Gray,Manual,,Used 1997 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=472701953&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"A/C ice cold, All scheduled maintenance, Always garaged, Excellent condition, Fully loaded with all the goodies, Looks & drives great, Must see, No accidents, Non-smoker, One owner, Title in hand, Very clean interior, Well maintained",0,2018-02-11,,4WD
WP0CA2A94HS141933,Porsche,911,Carrera,911 Carrera,2017,1724,Westmont,IL,2018-02-11,105000,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=441754857,,Black,Auto,,Certified 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=441754857&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"PORSCHE CERTIFIED 6YR WARRANTY!! PORSCHE CARS NORTH AMERICA DEMO!! YOU WOULD BE THE FIRST OWNER!! CLEAN CARFAX!! 2017 CERTIFIED PORSCHE 911 CARRERA CABRIOLET, GT SILVER METALLIC ON BLACK SPORT LEATHER SEATS. 7 SPEED PDK, REAR WHEEL DRIVE. LET'S REVIEW THE EQUIPMENT ON THIS GORGEOUS COUPE. 3.0L TURBOCHARGED HORIZONTALLY OPPOSED 6 CYLINDER ENGINE. PORSCHE STABILITY MANAGEMENT WITH ASR, ABS, ABD, AND EDTC. PREMIUM PACKAGE INCLUDES 14 WAY POWER HEATED SEATS, AUTOMATICALLY DIMMING MIRRORS, HEATED SEATS, PORSCHE DYNAMIC LIGHT SYSTEM, SPORT DESIGN EXTERIOR MIRRORS IN CARBON FIBER, MEMORY POWER SPORT SEATS, SPORT CHRONO PACKAGE WITH SPORT EXHAUST SYSTEM, HEATED MULTI FUNCTION STEERING WHEEL, 20 CARRERA SPORT WHEELS IN BLACK, POWER SLIDING FOLDING CONVERTIBLE TOP, AM/FM/CD/NAVIGATION WITH BLUETOOTH AND USB CONNECTION, BOSE SURROUND SOUND, SPEED ACTIVATED REAR SPOILER, REMOTE ENTRY WITH ALARM, AND PLENTY OF SAFETY EQUIPMENT YOU CAN EXPECT IN THE WORLD'S BEST SPORTS CAR. LET'S TALK WARRANTY. WE START WITH A 111 POINT MECHANICAL AND COSMETIC INSPECTION PERFORMED BY FACTORY TRAINED PORSCHE TECHNICIANS, THEN PROVIDE YOU WITH BUMPER TO BUMPER WARRANTY COVERAGE GOOD UNTIL MAY 1, 2023 AND UNLIMITED MILES... YEP, YOU HEARD RIGHT, UNLIMITED MILES!! YOU CAN DRIVE AS MUCH AS YOU CAN IN THOSE 6 YEARS AND STILL BE COVERED BY PORSCHE!! NOW THAT'S NICE PIECE OF MIND!! TAKE THE TIME TO VISIT THE PORSCHE WESTMONT SHOWROOM AND TAKE THIS CARRERA FOR WHIRL AND... THEN BACK TO YOUR GARAGE... EASY TO FIND, NO HASSLES, NAPLETON WESTMONT PORSCHE",0,2018-02-11,,
WP0AB2A99HS123710,Porsche,911,Carrera S,911 Carrera S,2017,11088,Thousand Oaks,CA,2018-02-11,106898,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=477023505,White,Black,Manual,,Certified 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477023505&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2050%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2050&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Rusnak Westlake Porsche has a wide selection of exceptional pre-owned vehicles to choose from, including this 2017 Porsche 911. This vehicle is Certified Pre-Owned. This Porsche 911 Carrera S's level of quality is not meant for just anyone. It's meant for the person who strives for a classy, comfortable, and luxurious car.You've found the one you've been looking for. Your dream car. The 2017 Porsche exterior is finished in a breathtaking White, while being complemented by such a gorgeous Black interior. This color combination is stunning and absolutely beautiful!",0,2018-02-11,,
WP0CD2A94CS773170,Porsche,911,Turbo S,911 Turbo S,2012,17000,Long Beach,CA,2018-02-11,105000,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=466453008&experianPS=true&TRANS=A&SID=ATCbEgvkwpiOQPIjR5,Black,Black,Auto,,Used 2012 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=466453008&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,,0,2018-02-11,,4WD
WP0AA2993VS320844,Porsche,911,Carrera 4S,911 Carrera 4S,1997,59000,Sausalito,CA,2018-02-11,105000,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=460058144&retail=true&siteId=7102,Silver,Charcoal,Manual,,Used 1997 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=460058144&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"A pristine example of a 1997 993 4S in a stunning color combination: Arctic Silver Metallic, with Classic Grey interior.  Lots of factory upgrades: supple leather package, aluminum and chrome dials and trim package, power sunroof, titanium brake calipers, Litronic headlights, onboard computer (&quot;technology package&quot;), door insignias, chrome exhaust pipes, and more.  A California car, it's never seen snow, and has always been garaged. Special ordered through Beverly Hills Porsche. Carefully maintained by second owner for 17 years.  No collision history.  Wide, turbo body. No non-Porsche add-ons (except window tinting). Last of the hand-built and air-cooled Porsches.  Have maintenance receipts, manual and original window sticker.  Very clean. Still looks and smells new.",0,2018-02-11,,4WD
WP0AC2A87GK192334,Porsche,CAYMAN,GT4,CAYMAN GT4,2016,6786,Portland,OR,2018-02-11,105000,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=474311768&make=POR&dealer_id=100024362&VIN=-15|105|24|-31|97|94|88|21|-113|0|44|100|101|-60|88|-51|-49|-8|54|18|48|103|74|110|&partner=ATD_W,,Partial Leather With Alacantra,Manual,,Used 2016 Porsche Cayman,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=474311768&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=CAYMAN,,"Estimated to be under full factory warranty until 7/25/20 or 50 k milesAdditional Options Included:28 Leatherette with alcantara, Black (stitching in Platinum Grey) 509 Fire Extinguisher 802 Wing Supports in Black N0 Agate Grey Metallic P11 Lightweight Bucket Seats P27 CDR Plus audio system XDK Wheels Painted in Satin Black XSH Seat belts in Silver Grey Vehicle options include: Engine Auto Stop-Start Feature, Transmission w/Oil Cooler, Rear-Wheel Drive, 3.89 Axle Ratio, Engine Oil Cooler, 70-Amp/Hr 340CCA Maintenance-Free Battery, 120 Amp Alternator, 3616# Gvwr 761# Maximum Payload, Gas-Pressurized Shock Absorbers, Front And Rear Anti-Roll Bars, Automatic w/Driver Control Ride Control Sport Tuned Adaptive Suspension, Electric Power-Assist Speed-Sensing Steering, Dual Stainless Steel Exhaust w/Black Tailpipe Finisher, 14.3 Gal. Fuel Tank, Strut Front Suspension w/Coil Springs, Strut Rear Suspension w/Coil Springs, 4-Wheel Disc Brakes w/4-Wheel ABS, Front And Rear Vented Discs, Brake Assist, Hill Hold Control and Electric Parking Brake, Wheels w/Locks, Performance Tires, Spare Tire Mobility Kit, Clearcoat Paint, Body-Colored Front Bumper w/Black Rub Strip/Fascia Accent, Body-Colored Rear Bumper w/Black Rub Strip/Fascia Accent, Black Side Windows Trim and Black Front Windshield Trim, Body-Colored Door Handles, Body-Colored Power Heated Side Mirrors w/Manual Folding, Fixed Rear Window w/Defroster, Light Tinted Glass, Galvanized Steel/Aluminum Panels, Liftgate Rear Cargo Access, Front And Rear Fog Lamps, Perimeter/Approach Lights, LED Brakelights, Radio w/Compatible Remote CD, Clock and Speed Compensated Volume Control, Audio Theft Deterrent, Window Grid Diversity Antenna, 9 Speakers, 235w Regular Amplifier, Bluetooth Wireless Phone Connectivity, Fixed Rear Windows, Sport Simulated Suede/Aluminum Steering Wheel, Front Cupholder, Valet Function, Power Fuel Flap Locking Type, HomeLink Garage Door Transmitter, Cruise Control, Illuminated Locking Glove Box, Driver Foot Rest>",0,2018-02-11,,2WD
WP0AB2A75HL120764,Porsche,PANAMERA,4S,PANAMERA 4S,2017,3810,Lehi,UT,2018-02-11,104500,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=454890440&make=POR&dealer_id=67378567&VIN=-39|46|-80|40|104|-23|-95|67|92|120|-28|-126|-118|86|115|-85|102|79|0|-22|-121|13|97|85|&partner=ATD_W,Black,Black,Auto,,Used 2017 Porsche Panamera,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=454890440&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=PANAMERA,,"ALL-SEASON TIRES FOR 20 WHEELS, LANE KEEP ASSIST INCL. SPEED LIMIT INDICATOR, BOSE SURROUND SOUND SYSTEM, ADAPTIVE CRUISE CONTROL INCL. PORSCHE ACTIVE SAFE, LED HEADLIGHTS INCL. PORSCHE DYNAMIC LIGHT SYSTEM, LANE CHANGE ASSIST, 6-DISC CD/DVD CHANGER, ANTHRACITE BIRCH INTERIOR PACKAGE, SEAT HEATING, 20 PANAMERA DESIGN WHEELS, STEERING WHEEL HEATING, WHEEL CENTER CAPS WITH COLORED PORSCHE CREST,POWER STEERING PLUS, ADAPTIVE AIR SUSPENSION INCL. PORSCHE ACTIVE SUSPENSION MANA.",0,2018-02-11,,4WD
WP0AC2A81GK192314,Porsche,CAYMAN,GT4,CAYMAN GT4,2016,771,MIAMI,FL,2018-02-11,104581,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=475533348&make=POR&dealer_id=66762985&VIN=-15|105|24|-31|97|94|88|21|92|-26|-7|-95|85|-105|-12|31|90|18|117|41|-81|127|-64|87|&partner=ATD_W,Yellow,Black,Manual,,Used 2016 Porsche Cayman,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475533348&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=CAYMAN,,CLEAN CARFAX ONE OWNER AND ONLY 766 MILES!! ON THIS 2106 PORSCHE CAYMAN GT4.,0,2018-02-11,,2WD
WP0AC2A96FS183776,Porsche,911,GT3 Coupe,911 GT3 Coupe,2015,54371,HENDERSONVILLE,TN,2018-02-11,104798,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=465166684&make=POR&dealer_id=94432&VIN=58|-24|124|123|-47|114|-54|-38|-23|109|-59|14|-26|-104|88|62|65|115|-88|4|63|96|-34|-60|&partner=ATD_W,Black,Black,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=465166684&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"1 OWNER..., NAVIGATION SYSTEM...., PCM.... SEAT BELTS IN GUARDS RED..... SOUND PACKAGE PLUS.... SIRIUSXM SATELLITE RADIO.... ADAPTIVE SPORT SEATS PLUS (18 WAY).... BI-XENON HEADLIGHTS IN BLACK w/PORSCHE DYNAMIC LIGHT SYSTEM... NON-SMOKER...., EXCELLENT TIRES..., LEATHER SEATS ...., BACK-UP CAMERA...., STEERING WHEEL CONTROLS..., TRACTION CONTROL..., AUX MEDIA INPUT...., BLUETOOTH CONNECTION..., SATELLITE SIRIUS RADIO..., UPGRADED PREMIUM SOUND SYSTEM..., ALLOY WHEELS..., CARSMART.NET CERTIFIED PRE-OWNED... CARFAX CERTIFIED..., PADDLE SHIFTERS..., HID HEADLIGHTS..., FRONT DUAL ZONE AC...., ILLUMINATED ENTRY...., KEYLESS ENTRY...., EXCELLENT CONDITION..., WWW.CARSMART.NET....  VOTED #1 BY DEALERRATER.COM  "" 2015 & 2016 BEST USED CAR DEALER IN TENNESSEE "", ELECTRONIC STABILITY CONTROL... TRACTION CONTROL...., RARE...., REAR SPOILER..., and CARFAX CERTIFIED.... CarSmart.net Certified vehicles are put thru a rigorous certification Inspection. We stand behind all our work performed. Our customers rated us "" 2007-2016 Best Car Dealer in Middle TN"" & DealerRater ""2016 - 2017 Best Used Car Dealer in Tennessee""........ Be the talk of the town when you roll down the street in this outstanding-looking 2015 Porsche 911. This great Porsche is one of the most sought after used vehicles on the market because it NEVER lets owners down. Voted 2015 & 2016 Best Car Dealer in TN by DealerRater.com... CarSmart.net has been in business over 19 years and sold over 19,000 vehicles to retail customers.",0,2018-02-11,,2WD
WP0CC2A80GS152802,Porsche,BOXSTE,Spyder,BOXSTE Spyder,2016,1490,CHANDLER,AZ,2018-02-11,104791,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=475398045,Black,Black/Red,Manual,,Certified 2016 Porsche Boxster,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475398045&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=BOXSTE,,"Porsche Certified, CARFAX 1-Owner, Excellent Condition, LOW MILES - 1,490! Nav System, Leather, INFOTAINMENT PACKAGE W/BOSE SURROUND.. AUTOMATICALLY DIMMING MIRRORS, 18-WAY ADAPTIVE SPORT SEATS PLUS, Aluminum Wheels CLICK NOW!",0,2018-02-11,,2WD
WP0BA2A98GS132064,Porsche,911,Targa 4,911 Targa 4,2016,13430,Melbourne,FL,2018-02-11,103977,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=472586276,Silver,Yachting Blue,,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=472586276&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2175%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2175&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"***PORSCHE OF MELBOURNE IS PROUD TO OFFER THIS 2016 PORSCHE 911 TARGA 4***PDK TRANSMISSION***PARK ASSIST***PREMIUM PACKAGE PLUS***BOSE SURROUND SOUND***ONE OWNER***CLEAN CARFAX***PORSCHE OF MELBOURNE CAN SHIP TO ANYWHERE IN THE WORLD***&nbsp;&nbsp;2016 PORSCHE 911 TARGA 4911 Targa 4Seat Stitching in Deviated Thread (Front and Rear)Porsche Doppelkupplung (PDK)20"" SportDesign WheelsWheel center caps with colored Porsche CrestDeletion of Model DesignationPorsche Dynamic Light System (PDLS)ParkAssist (front and rear)Multifunction steering wheelStandard Interior in Yachting BluePower Sport Seats (14-way) with Memory PackagePremium Package Plus i.c.w. Power Sport Seats (14-way)BOSE&reg; Audio PackageRhodium Silver MetallicPorsche Crest on headrestsDoor-Sill Guards in Stainless Steel, Illuminated&nbsp;WARRANTY START DATE:07/23/2015",0,2018-02-11,,4WD
WP0BB2A9XES133131,Porsche,911,Targa 4S,911 Targa 4S,2014,18992,Walnut Creek,CA,2018-02-11,103988,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=468374646&retail=true&siteId=7102,Black,Black,Auto,,Used 2014 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=468374646&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2175%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2175&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Enjoy driving? Well now you will get more thrills behind the wheel thanks to the heightened performance of all wheel drive technology of this Porsche 911 Targa. Better control, Better handling, Better traction equals a better driving experience. At North State Auto, we are all about quality. Each vehicle must pass a vigorous inspection and all cars include a warranty. You will want to check out this amazing Porsche 911 Targa S at North State Auto. With exceptional handling and acceleration, this is one vehicle you won't want to miss. The incredible 2014 Porsche 911 is an invigorating performance machine that will pump adrenaline into any driver who dares to take the wheel. Do you really need any other reason to want one?",0,2018-02-11,,4WD
WP0AB2A91FS124573,Porsche,911,Carrera GTS Coupe,911 Carrera GTS Coupe,2015,11779, ,", ",2018-02-11,103980,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=477549894&experianDealer=true,White,Black,Auto,,Used 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477549894&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2175%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2175&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Premium Plus Package, 3.8L H6 DI Engine, Alcantara Headliner, Leather Seats, Power Front Seats, Driver Seat Memory Settings, Heated/Ventilated Front Seats, Leather Steering Wheel Trim, Steering Wheel Audio Controls, Cruise Control, Bose Premium Audio System, AM/FM/CD Stereo System, Bluetooth, Navigation System, Rearview Camera, Dual-Zone Automatic Climate Control, Power Glass Sunroof, Power Windows, Power Door Locks, Power Exterior Mirrors, LED Running Lights, Parking Assist, Bi-Xenon Headlights, LED Fog Lights, Cross Drilled Brake Rotors, Red Painted Brake Calipers, 20 Inch Carrera S Alloy Wheels",0,2018-02-11,,
WP0CB2A97FS154816,Porsche,911,Cabriolet,911 Cabriolet,2015,26970,Los Angeles,CA,2018-02-11,103690,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=477036528,White,Red,Auto,,Certified 2015 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=477036528&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D2200%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=2200&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"CARFAX One-Owner. Clean CARFAX. White 2015 Porsche 911 Carrera 4S AWD 7-Speed Porsche Doppelkupplung (PDK) 3.8L 6-Cylinder DOHC 911 Carrera 4S, 2D Cabriolet, 3.8L 6-Cylinder DOHC, 7-Speed Porsche Doppelkupplung (PDK), AWD. Porsche Certified Pre-Owned means you not only get the reassurance of up to a 6 Year/Unlimited Mile Warranty, but also a 100+point inspection/reconditioning, 24/7 roadside assistance, trip-interruption services, and a vehicle history report. Call us now to schedule a test drive with a Porsche Sales Consultant at 888-391-3469.",0,2018-02-11,,
