WP0AF2A94GS192193,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,1279,HOUSTON,TX,2018-02-11,212982,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=471936544&make=POR&dealer_id=69622737&VIN=113|-111|42|108|76|122|-80|46|-101|-3|-116|-70|-47|111|103|-86|127|-105|-123|37|-73|-30|70|-50|&partner=ATD_W,Purple,Black,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=471936544&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=100&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"KBB.com Brand Image Awards. Only 1,279 Miles! Boasts 20 Highway MPG and 14 City MPG! This Porsche 911 boasts a Premium Unleaded H-6 4.0 L/244 engine powering this Automatic transmission. Wing Spoiler, Wheels: 20"" Fr & 21"" Rr GTS RS, Wheels w/Painted Accents w/Locks.*This Porsche 911 Comes Equipped with These Options *Valet Function, Trip Computer, Transmission: 7-Speed Porsche Doppelkupplung (PDK), Transmission w/Driver Selectable Mode, Sequential Shift Control w/Steering Wheel Controls and Oil Cooler, Tires: P265/35ZR20 Fr & P325/30ZR21 Rr, Tire Specific Low Tire Pressure Warning, Strut Front Suspension w/Coil Springs, Sport Alcantara Simulated Suede Steering Wheel, Spare Tire Mobility Kit, Side Impact Beams.* Visit Us Today *Come in for a quick visit at Porsche of West Houston, 11890 Katy Fwy, Houston, TX 77079 to claim your Porsche 911!",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AF2A92GS192452,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2016,4156,Pompano Beach,FL,2018-02-11,213900,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=471688264&make=POR&dealer_id=57876696&VIN=113|-111|42|108|76|122|-80|46|-50|-128|-46|-17|-40|-79|-117|-23|-48|-101|80|21|-5|46|-47|-118|&partner=ATD_W,Blue,Black/Gt Silver Alcantara,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=471688264&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D100%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=100&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"- Options: Comes with Euro Lightweight Glass, Extended Range Fuel Tank, Lightweight Battery , Porsche Ceramic Composite Brakes, Front Axle Lift System , Sound Package Plus, Deletion of Model Designation, Luggage Net in Passenger Footwell, Light Design Package, Sport Chrono Package , SiriusXM Satellite Radio Receiver, Leather Interior in Black/GT Silver Alcantara , Floor Mats, Sport Chrono clock dial in White, Ultraviolet Purple Paint, Porsche Communication Managment , SportDesign Side Mirrors Lower Trim in High-Gloss Black, Wheels Painted in Satin Black, LED Headlights in Black with Porsche Dynamic Light Systems , Instrument Dials in White, Sun Visors in Alcantara",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A9XBS783579,Porsche,911,GT3 Coupe,911 GT3 Coupe,2011,12811,CORAL GABLES,FL,2018-02-11,199900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=474403860,Blue,Black,Manual,,Certified 2011 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=474403860&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,*2011 Porsche 911 GT3 RS. Aqua Blue/Black Interior. *Carfax Available. Call 305-476-3050 Or Email wpena@thecollection.com To Speak with CPO Sales Manager William Pena for More Information. The Collection Is Not Responsible For Typographical Errors.,0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0EB0914KS173314,Porsche,911,Carrera Cabriolet,911 Carrera Cabriolet,1989,24579,Phoenix,AZ,2018-02-11,199900,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=475931251&make=POR&dealer_id=53500981&VIN=-103|-61|109|59|-34|56|79|124|54|126|-58|108|-45|-13|-44|21|-119|-53|117|76|108|-124|71|47|&partner=ATD_W,White,Other,Manual,,Used 1989 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475931251&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"This is a hard to find vehicle. Beautiful Grand Prix White with cashmere/black interior. Wheel centers in Grand Prix white, limited slip differential, cruise control, storage in place of rear seats, shorter gear shift lever, and much more.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A99GS184177,Porsche,911,GT3 Coupe,911 GT3 Coupe,2016,4014,RANCHO SANTA FE,CA,2018-02-11,199995,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=426603511&make=POR&dealer_id=69776951&VIN=58|-24|124|123|-47|114|-54|-38|75|-21|-110|-6|-127|7|-59|109|79|-44|4|101|122|-53|-87|-91|&partner=ATD_W,Orange,Black,Auto,,Used 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=426603511&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"One of a Kind GT3. Original MSRP $174K.. Built by Porsche Enthusiast to be a one of kind GT3. Owned by a (very) mature Porsche enthusiast. Destined to be a future investment powerhouse. Loaded to include Carbon Fibor sport seats, Lava Orange Factory Stripe Rims, Custom Orange leather Trim Floor mats ($500 option), and Lava Orange Key Fob.. One of a kind.",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC29927S792823,Porsche,911,GT3 RS Coupe,911 GT3 RS Coupe,2007,9184,Ontario,CA,2018-02-11,199997,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=470569463&make=POR&dealer_id=63525477&VIN=28|50|66|-51|113|-45|-105|-35|-70|-111|-32|-5|-24|106|1|101|10|72|12|9|-95|-43|2|59|&partner=ATD_W,Orange,Black,Manual,,Used 2007 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=470569463&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,,0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0CD2A96HS178506,Porsche,911,Turbo S,911 Turbo S,2017,3867,Los Angeles,CA,2018-02-11,199999,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=476508367,Black,Black,Auto,,Certified 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476508367&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D125%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=125&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Beverly Hills Porsche is proud to present this 2017 Porsche 911 Turbo S Cabriolet in Black with Black Leather Interior and PDK Transmission. This vehicle is well equipped with Front Seat Heating, Lane Change Assist, Front Axle Lift System, Front Seat Ventilation, Luggage Net in Passenger Footwell, Smoking Package, Porsche Entry and Drive, Power Steering Plus, Burmerster High End Surround Sound System, Side Skirts Painted, Rear Side Air Intakes Painted in Black (High Gloss), Heated Multifunction Steering Wheel in Carbon Fiber, Headlight Cleaning System Covers in Exterior Color, Rear Fascia Painted, Door Sill Guards in Carbon Fiber, and more. Porsche Certified Pre-Owned means you not only get the reassurance of up to a 6 Year/Unlimited Mile Warranty, but also a 100+point inspection/reconditioning, 24/7 roadside assistance, trip-interruption services, and a vehicle history report. Call us now to schedule a test drive with a Porsche Sales Consultant at 888-391-3469.",0,2018-02-11,,AWD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AB2A9XGS123388,Porsche,911,Carrera GTS,911 Carrera GTS,2016,39,FREEPORT,NY,2018-02-11,191900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=475042457,Gray,Black,Manual,,Certified 2016 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475042457&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,2017 Porsche 911 Carrera GTS Rennsport Reunion Edition Manual,0,2018-02-11,,
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A97JS174383,Porsche,911,GT3 Coupe,911 GT3 Coupe,2018,263,West Chester,PA,2018-02-11,194900,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476002482&make=POR&dealer_id=66542877&VIN=58|-24|124|123|-47|114|-54|-38|-39|61|-94|45|52|122|-51|-96|101|-2|-15|110|-91|-63|-64|-18|&partner=ATD_W,,Black,Manual,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476002482&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Changes to a production vehicle from one model year to the next are often marginal, if not nonexistent. But with a performance model like the Porsche 911 GT3, you can't get away with not pushing further alongside your competition. And as 2016 rolled over to 2017, the GT3 saw one of its biggest changes in years. The famous flat-six that powers the driver's 911 was bumped up to a nice, round, 4.0-liter displacement. That resulted in an even 500-horsepower output, matching the outgoing GT3 RS and trending the more affordable GT3 model even further up the ladder. New shocks, rubber, and rear-wheel steering are among the smaller changes that add up to the 991.2 GT3's all-around prowess on road and track. McLaren Philadelphia is pleased to offer you this GT3 with just 263 miles. Our team strives to make each experience here at McLaren Philadelphia the best possible, so here are a few key components of this vehicle. This GT3 is covered in Chalk exterior paint with Black interior. Porsche equipped this 911 with many options including: Carbon Fiber Interior Package, Seat Belts in Guards Red, BOSE Surround Sound System, Door-Sill Guards in Carbon Fiber, Fire Extinguisher, Front Axle Lift System, Full Bucket Seats, Instrument Dials in Guards Red, Luggage Net in Passenger Footwell, Side Skirts Painted, Smoking Package, SportDesign Exterior Mirrors in Carbon Fiber, Wheels Painted in Satin Black and much more for an MSRP of $169,470. As with all the rare and exotic sports cars sold here at McLaren Philadelphia, this vehicle has passed through our own strenuous 100-point inspection. Accompanying this vehicle is Spare Key, Owner's Manual, and Original Window Sticker. This vehicle is being sold with the Balance of Factory Warranty until 10/27/2021 or 50,000 miles whicever occurs first. Please contact us regarding financing, leasing or warranty options. ** 144 month financing available with 20% down, subject to Tier 1 credit approval. Payments of $1,550 + taxes and fees per month fo>",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A93JS174915,Porsche,911,GT3 Coupe,911 GT3 Coupe,2018,14,Highland Park,IL,2018-02-11,196995,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476133524&make=POR&dealer_id=9603808&VIN=58|-24|124|123|-47|114|-54|-38|-8|-80|-126|-43|-88|-49|-20|-67|-97|-2|-93|-100|1|90|101|127|&partner=ATD_W,Blue,Black,Auto,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476133524&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"MUST-SEE LOCAL TRADE!!! SPECTACULAR 2018 911 GT3 in SHOWROOM Condition! Covered under Porsche Factory Warranty up to December 18, 2021 or 50k miles! Finished in STUNNING Graphite Blue over Black, this GT3 comes LOADED with: Porsche Ceramic Composite Brakes, Front Axle Lift, Fire Extinguisher, LED Headlights incl. Porsche Dynamic Light System Plus, Bose Surround Sound System, Carbon Fiber Package, Full Bucket Seats, Auto Dimming Mirrors, Voice Control, Sport Chrono Package, Illuminated Door Sill Guards in Carbon Fiber, Fuel Cap with Aluminum Look Finish and MORE!!",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A96JS175153,Porsche,911,GT3 Coupe,911 GT3 Coupe,2018,117,HOUSTON,TX,2018-02-11,197982,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476128187&make=POR&dealer_id=69622737&VIN=58|-24|124|123|-47|114|-54|-38|35|75|-52|23|-77|5|-9|93|-96|-117|110|95|1|-42|-14|97|&partner=ATD_W,Gray,Black,Auto,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476128187&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Only 117 Miles! Scores 20 Highway MPG and 15 City MPG! This Porsche 911 delivers a Premium Unleaded H-6 4.0 L/244 engine powering this Automatic transmission. Wing Spoiler, Wheels: 9J x 20"" Fr/12J x 20"" Rr GT3, Wheels w/Silver Accents w/Locks.* This Porsche 911 Features the Following Options *Valet Function, Trip Computer, Transmission: 7-Speed Porsche Doppelkupplung (PDK) -inc: automatic mode or manual shift controls on the steering wheel or gear selector, auto start stop and coasting function for reduced fuel consumption, Transmission w/Driver Selectable Mode, Sequential Shift Control w/Steering Wheel Controls and Oil Cooler, Tires: 245/35ZR20 Fr & 305/30ZR20 Rr -inc: Performance summer, Tire Specific Low Tire Pressure Warning, Strut Front Suspension w/Coil Springs, Sport Alcantara Simulated Suede Steering Wheel, Spare Tire Mobility Kit, Smart Device Integration.* Stop By Today *A short visit to Porsche of West Houston located at 11890 Katy Fwy, Houston, TX 77079 can get you a trustworthy 911 today!",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AD2A95HS166998,Porsche,911,Turbo S Coupe,911 Turbo S Coupe,2017,2630,Beachwood,OH,2018-02-11,198991,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=476999736&make=POR&dealer_id=66407049&VIN=104|71|-1|63|-127|-7|124|-28|-126|-69|-12|-17|-9|-92|-24|63|80|-65|117|-97|95|35|114|-128|&partner=ATD_W,Blue,Black,Auto,,Used 2017 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=476999736&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D150%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=150&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"Turbo S trim. ONLY 2,630 Miles! Leather Seats, NAV, All Wheel Drive, Back-Up Camera, Turbo, Alloy Wheels, Quad Seats, ""Boasting exceptional handling, classic styling, a luxuriously trimmed cabin and powerful engines, the 2017 Porsche 911 is a serious performance car...When it comes to sports cars, there are few cars on the road that will satisfy you like the latest Porsche 911."" -Edmunds.com. SEE MORE!",0,2018-02-11,,AWD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0EB0939JS070373,Porsche,911,Turbo Cabriolet,911 Turbo Cabriolet,1988,51917,EATONTOWN,NJ,2018-02-11,188900,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=471498303&make=POR&dealer_id=70210013&VIN=62|-28|-70|111|-127|55|122|123|-104|-87|-19|-89|-70|-49|67|63|60|75|9|12|-78|-95|-33|106|&partner=ATD_W,Black,Other,Manual,,Used 1988 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=471498303&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D175%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=175&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"This is it! A real with Porsche Certificate of Authenticity 1988 Flachbau or flat nose or as we all know and love it by, slantnose! ! ! The magnificent 930 Turbo with the G50 trans . Only 948 EVER built WORLD WIDE and only a few cabs! This Black Beauty with Champagne Leather interior with Heated Seats is a must have for your collection. We recently did an engine out reseal, this one is tight and dry and goes down the road as it should, a great driver! We went over her cosmetically and she shows great. A fantastic original example! Please, contact Gary Tucker, GM at PORSCHE MONMOUTH to make this yours!",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A95JS174236,Porsche,911,GT3,911 GT3,2018,1915,Mansfield,TX,2018-02-11,188900,Used,Dealership,https://www.autotrader.com/redirect/experian_forward.jsp?car_id=475108098&retail=true&siteId=7102,Blue,Black,Auto,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475108098&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D175%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=175&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"You are looking at a 2018 Porsche GT3 finished in Graphite blue metallic, Black and grey Leather/Alcantara interior with full carbon Fiber bucket seats. The wheels are factory painted Satin black along with the factory painted side skirts. This amazing car is powered by the new 4.0 liter 500hp boxer motor along with the 7 speed PDK dual clutch transmission. It features Front axle lift system, carbon ceramic brakes, Bose surround sound, Apple play, Led headlights along with several thousand in extras to reach the MSRP of $177,970. ",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
WP0AC2A94JS174146,Porsche,911,GT3 Coupe,911 GT3 Coupe,2018,2044,Highland Park,IL,2018-02-11,188995,Used,Dealership,http://www.carfax.com/cfm/ccc_DisplayHistoryRpt.cfm?car_id=475116943&make=POR&dealer_id=9603808&VIN=58|-24|124|123|-47|114|-54|-38|48|94|-29|-54|33|-109|31|65|-117|13|73|-86|59|-11|76|12|&partner=ATD_W,Black,Black,Auto,,Used 2018 Porsche 911,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=475116943&zip=94402&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D94402%26startYear%3D1981%26sortBy%3DderivedpriceDESC%26incremental%3Dall%26firstRecord%3D175%26endYear%3D2019%26makeCodeList%3DPOR%26searchRadius%3D0&startYear=1981&numRecords=25&firstRecord=175&endYear=2019&makeCodeList=POR&searchRadius=0&makeCode1=POR&modelCode1=911,,"MUST-SEE Local Trade!!! STUNNING 2018 Porsche 911 GT3 in GREAT Condition! Covered under the balance of Porsche Factory Warranty up to November 6, 2021 or 50k miles! Finished in SLEEK Black over Black, this GT3 comes LOADED with: Heated Seats, Porsche Ceramic Composite Brakes, Bose Sound System, 18-way Adaptive Sport Seats Plus with Memory Package, Brushed Aluminum Interior Package in Black, Voice Control, Sport Chrono Package, Wheels in Platinum Satin, LED Headlights in Black, Sun Visors in Alcantara and MORE!! INCLUDES FULL CLEARBRA!!",0,2018-02-11,,2WD
VIN,Listing_Make,Listing_Model,Listing_Trim,Listing_Model_Detail,Listing_Year,Mileage,City,State,Listing_Date,Price,Condition,Seller_Type,VHR_Link,Listing_Exterior_Color,Listing_Interior_Color,Listing_Transmission,Listing_Transmission_Detail,Listing_Title,Listing_URL,Listing_Engine_Size,Listing_Description,Sold_Status,Sold_Date,Listing_Body_Type,Listing_Drivetrain
